,album_name,track_title,track_n,lyric,line
2311,Speak Now (Deluxe),Better Than Revenge,10,"She's an actress, whoa",12
2312,Speak Now (Deluxe),Better Than Revenge,10,She's better known for the things that she does,13
2313,Speak Now (Deluxe),Better Than Revenge,10,"On the mattress, whoa",14
2314,Speak Now (Deluxe),Better Than Revenge,10,Soon she's gonna find stealing other people's toys,15
2315,Speak Now (Deluxe),Better Than Revenge,10,On the playground won't make you many friends,16
2316,Speak Now (Deluxe),Better Than Revenge,10,"She should keep in mind, she should keep in mind",17
2317,Speak Now (Deluxe),Better Than Revenge,10,"There is nothing I do better than revenge, ha",18
2318,Speak Now (Deluxe),Better Than Revenge,10,She looks at life like it's a party and she's on the list,19
2319,Speak Now (Deluxe),Better Than Revenge,10,She looks at me like I'm a trend and she's so over it,20
2320,Speak Now (Deluxe),Better Than Revenge,10,I think her ever-present frown is a little troubling,21
2321,Speak Now (Deluxe),Better Than Revenge,10,And she thinks I'm psycho 'cause I like to rhyme her name with things,22
2322,Speak Now (Deluxe),Better Than Revenge,10,But sophistication isn't what you wear or who you know,23
2323,Speak Now (Deluxe),Better Than Revenge,10,Or pushing people down to get you where you wanna go,24
2324,Speak Now (Deluxe),Better Than Revenge,10,"Oh, they didn't teach you that in prep school so it's up to me",25
2325,Speak Now (Deluxe),Better Than Revenge,10,But no amount of vintage dresses gives you dignity,26
2326,Speak Now (Deluxe),Better Than Revenge,10,(Think about what you did),27
2327,Speak Now (Deluxe),Better Than Revenge,10,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,28
2328,Speak Now (Deluxe),Better Than Revenge,10,She's not a saint and she's not what you think,29
2329,Speak Now (Deluxe),Better Than Revenge,10,"She's an actress, whoa",30
2330,Speak Now (Deluxe),Better Than Revenge,10,She's better known for the things that she does,31
2331,Speak Now (Deluxe),Better Than Revenge,10,"On the mattress, whoa",32
2332,Speak Now (Deluxe),Better Than Revenge,10,Soon she's gonna find stealing other people's toys,33
2333,Speak Now (Deluxe),Better Than Revenge,10,On the playground won't make you many friends,34
2334,Speak Now (Deluxe),Better Than Revenge,10,"She should keep in mind, she should keep in mind",35
2335,Speak Now (Deluxe),Better Than Revenge,10,"There is nothing I do better than revenge, ha",36
2336,Speak Now (Deluxe),Better Than Revenge,10,"I'm just another thing for you to roll your eyes at, honey",37
2337,Speak Now (Deluxe),Better Than Revenge,10,"You might have him, but haven't you heard?",38
2338,Speak Now (Deluxe),Better Than Revenge,10,"I'm just another thing for you to roll your eyes at, honey",39
2339,Speak Now (Deluxe),Better Than Revenge,10,"You might have him, but I always get the last word",40
2340,Speak Now (Deluxe),Better Than Revenge,10,"Whoa, whoa-ah-oh",41
2341,Speak Now (Deluxe),Better Than Revenge,10,She's not a saint and she's not what you think,42
2342,Speak Now (Deluxe),Better Than Revenge,10,"She's an actress, whoa (She deserved it)",43
2343,Speak Now (Deluxe),Better Than Revenge,10,She's better known for the things that she does,44
2344,Speak Now (Deluxe),Better Than Revenge,10,"On the mattress, whoa",45
2345,Speak Now (Deluxe),Better Than Revenge,10,Soon she's gonna find stealing other people's toys,46
2346,Speak Now (Deluxe),Better Than Revenge,10,On the playground won't make you many friends,47
2347,Speak Now (Deluxe),Better Than Revenge,10,"She should keep in mind, she should keep in mind",48
2348,Speak Now (Deluxe),Better Than Revenge,10,"There is nothing I do better than revenge, ha",49
2349,Speak Now (Deluxe),Better Than Revenge,10,Do you still feel like you know what you're doing?,50
2350,Speak Now (Deluxe),Better Than Revenge,10,"'Cause I don't think you do, oh (No, no, no, no)",51
2351,Speak Now (Deluxe),Better Than Revenge,10,Do you still feel like you know what you're doing? (No),52
2352,Speak Now (Deluxe),Better Than Revenge,10,"I don't think you do, I don't think you do",53
2353,Speak Now (Deluxe),Better Than Revenge,10,"Let's hear the applause (Come on, come on)",54
2354,Speak Now (Deluxe),Better Than Revenge,10,"Come on, show me how much better you are",55
2355,Speak Now (Deluxe),Better Than Revenge,10,"(So much better, yeah?)",56
2356,Speak Now (Deluxe),Better Than Revenge,10,See you deserve some applause,57
2357,Speak Now (Deluxe),Better Than Revenge,10,'Cause you're so much better,58
2358,Speak Now (Deluxe),Better Than Revenge,10,"She took him faster than you could say ""Sabotage""",59
2359,Speak Now (Deluxe),Innocent,11,I guess you really did it this time,1
2360,Speak Now (Deluxe),Innocent,11,Left yourself in your war path,2
2361,Speak Now (Deluxe),Innocent,11,Lost your balance on a tightrope,3
2362,Speak Now (Deluxe),Innocent,11,Lost your mind trying to get it back,4
2363,Speak Now (Deluxe),Innocent,11,Wasn't it easier in your lunchbox days?,5
2364,Speak Now (Deluxe),Innocent,11,Always a bigger bed to crawl into,6
2365,Speak Now (Deluxe),Innocent,11,Wasn't it beautiful when you believed in everything,7
2366,Speak Now (Deluxe),Innocent,11,And everybody believed in you?,8
2367,Speak Now (Deluxe),Innocent,11,"It's alright, just wait and see",9
2368,Speak Now (Deluxe),Innocent,11,Your string of lights is still bright to me,10
2369,Speak Now (Deluxe),Innocent,11,"Oh, who you are is not where you've been",11
2370,Speak Now (Deluxe),Innocent,11,"You're still an innocent, you're still an innocent",12
2371,Speak Now (Deluxe),Innocent,11,Did some things you can't speak of,13
2372,Speak Now (Deluxe),Innocent,11,But at night you live it all again,14
2373,Speak Now (Deluxe),Innocent,11,You wouldn't be shattered on the floor now,15
2374,Speak Now (Deluxe),Innocent,11,If only you had seen what you know now then,16
2375,Speak Now (Deluxe),Innocent,11,Wasn't it easier in your firefly-catching days?,17
2376,Speak Now (Deluxe),Innocent,11,When everything out of reach,18
2377,Speak Now (Deluxe),Innocent,11,Someone bigger brought down to you,19
2378,Speak Now (Deluxe),Innocent,11,Wasn't it beautiful running wild 'til you fell asleep,20
2379,Speak Now (Deluxe),Innocent,11,Before the monsters caught up to you?,21
2380,Speak Now (Deluxe),Innocent,11,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,22
2381,Speak Now (Deluxe),Innocent,11,"It's alright, just wait and see",23
2382,Speak Now (Deluxe),Innocent,11,Your string of lights is still bright to me,24
2383,Speak Now (Deluxe),Innocent,11,"Oh, who you are is not where you've been",25
2384,Speak Now (Deluxe),Innocent,11,You're still an innocent,26
2385,Speak Now (Deluxe),Innocent,11,"It's okay, life is a tough crowd",27
2386,Speak Now (Deluxe),Innocent,11,32 and still growing up now,28
2387,Speak Now (Deluxe),Innocent,11,Who you are is not what you did,29
2388,Speak Now (Deluxe),Innocent,11,You're still an innocent,30
2389,Speak Now (Deluxe),Innocent,11,Time turns flames to embers,31
2390,Speak Now (Deluxe),Innocent,11,You'll have new Septembers,32
2391,Speak Now (Deluxe),Innocent,11,Every one of us has messed up too,33
2392,Speak Now (Deluxe),Innocent,11,Lives change like the weather,34
2393,Speak Now (Deluxe),Innocent,11,I hope you remember,35
2394,Speak Now (Deluxe),Innocent,11,"Today is never too late to be brand new, oh",36
2395,Speak Now (Deluxe),Innocent,11,"It's alright, just wait and see",37
2396,Speak Now (Deluxe),Innocent,11,Your string of lights is still bright to me,38
2397,Speak Now (Deluxe),Innocent,11,"Oh, who you are is not where you've been",39
2398,Speak Now (Deluxe),Innocent,11,You're still an innocent,40
2399,Speak Now (Deluxe),Innocent,11,"It's okay, life is a tough crowd",41
2400,Speak Now (Deluxe),Innocent,11,32 and still growing up now,42
2401,Speak Now (Deluxe),Innocent,11,Who you are is not what you did,43
2402,Speak Now (Deluxe),Innocent,11,"You're still an innocent, you're still an innocent",44
2403,Speak Now (Deluxe),Innocent,11,"Lost your balance on a tightrope, oh",45
2404,Speak Now (Deluxe),Innocent,11,It's never too late to get it back,46
2405,Speak Now (Deluxe),Haunted,12,You and I walk a fragile line,1
2406,Speak Now (Deluxe),Haunted,12,I have known it all this time,2
2407,Speak Now (Deluxe),Haunted,12,But I never thought I'd live to see it break,3
2408,Speak Now (Deluxe),Haunted,12,It's getting dark and it's all too quiet,4
2409,Speak Now (Deluxe),Haunted,12,And I can't trust anything now,5
2410,Speak Now (Deluxe),Haunted,12,And it's coming over you like it's all a big mistake,6
2411,Speak Now (Deluxe),Haunted,12,"Whoa, holding my breath",7
2412,Speak Now (Deluxe),Haunted,12,Won't lose you again,8
2413,Speak Now (Deluxe),Haunted,12,Something's made your eyes go cold,9
2414,Speak Now (Deluxe),Haunted,12,"Come on, come on, don't leave me like this",10
2415,Speak Now (Deluxe),Haunted,12,I thought I had you figured out,11
2416,Speak Now (Deluxe),Haunted,12,Something's gone terribly wrong,12
2417,Speak Now (Deluxe),Haunted,12,You're all I wanted,13
2418,Speak Now (Deluxe),Haunted,12,"Come on, come on, don't leave me like this",14
2419,Speak Now (Deluxe),Haunted,12,I thought I had you figured out,15
